月度,库房组,库房,物资编码,物资名称,计量单位,期初库存,入库,出库,期末库存,当前库存,虚拟库存,在途
202604,产成品类库,在制成品库,BP45B-XC-01,BP45B前边梁,件,322.0,1881.0,2178.0,25.0,150.0,150.0,0
202604,产成品类库,在制成品库,BP45A-XC-13,BP45（76）A吊耳02,件,9.0,3753.0,3753.0,9.0,9.0,9.0,0
202604,产成品类库,在制成品库,BP45A-XC-02,BP45A后边梁,件,271.0,2307.0,2307.0,271.0,91.0,91.0,0
202604,产成品类库,在制成品库,BP45A-XC-01,BP45A前边梁,件,183.0,2332.0,2330.0,185.0,5.0,5.0,0
202604,产成品类库,在制成品库,6608267564,亮达-极氪右下门槛,件,19.0,0.0,18.0,1.0,1.0,1.0,0
202604,产成品类库,在制成品库,5040076374-XC-14,DJ2436中部横梁,件,155.0,0.0,0.0,155.0,178.0,178.0,0
202604,产成品类库,在制成品库,5040076374-XC-06,DJ2436前框梁,件,1.0,0.0,0.0,1.0,1.0,1.0,0
202604,产成品类库,在制成品库,5040076374-XC-05,DJ2436左边框05,件,696.0,0.0,0.0,696.0,696.0,696.0,0
202604,产成品类库,在制成品库,500110-00848-01-07,F618-膨胀横梁2,件,0.0,225.0,219.0,6.0,12.0,12.0,0
202604,产成品类库,在制成品库,500110-00848-01-05,F618-中部横梁,件,0.0,250.0,250.0,0.0,3.0,3.0,0
202604,产成品类库,在制成品库,500110-00848-01-04,F618-两侧梁02,件,0.0,132.0,130.0,2.0,5.0,5.0,0
202604,产成品类库,在制成品库,500110-00848-01-03,F618-两侧梁01,件,0.0,211.0,210.0,1.0,4.0,4.0,0
202604,产成品类库,在制成品库,500110-00848-01-02,F618-后梁01,件,0.0,130.0,130.0,0.0,6.0,6.0,0
202604,产成品类库,在制成品库,500110-00848-01-01,F618-前梁01,件,0.0,131.0,130.0,1.0,1.0,1.0,0
202604,产成品类库,在制成品库,500110-00799-01-07,AWT87.3-两侧梁02(四驱),件,1.0,0.0,0.0,1.0,1.0,1.0,0
202604,产成品类库,在制成品库,500110-00799-01-06,AWT87.3-后梁01（四驱）,件,3.0,0.0,0.0,3.0,3.0,3.0,0
202604,产成品类库,在制成品库,500110-00799-01-04,AWT87.3-前梁01(四驱),件,24.0,0.0,0.0,24.0,24.0,24.0,0
202604,产成品类库,在制成品库,500110-00799-01-03,AWT87.3-横梁02,件,145.0,4269.0,4340.0,74.0,204.0,204.0,0
202604,产成品类库,在制成品库,500110-00799-01-02,AWT87.3-横梁01,件,15.0,4116.0,3965.0,166.0,171.0,171.0,0
202604,产成品类库,在制成品库,500110-00799-01-01,AWT87.3-前膨胀梁,件,2.0,0.0,0.0,2.0,2.0,2.0,0
202604,产成品类库,在制成品库,500110-00794-01-06,AWT50.9-后膨胀梁,件,1.0,0.0,0.0,1.0,1.0,1.0,0
202604,产成品类库,在制成品库,500110-00794-01-05,AWT50.9-前膨胀梁,件,5.0,0.0,0.0,5.0,5.0,5.0,0
202604,产成品类库,在制成品库,500110-00794-01-04,AWT50.9-右边梁,件,3.0,0.0,0.0,3.0,3.0,3.0,0
202604,产成品类库,在制成品库,500110-00794-01-03,AWT50.9-左边梁,件,1.0,0.0,0.0,1.0,1.0,1.0,0
202604,产成品类库,在制成品库,500110-00794-01-02,AWT50.9-后梁,件,3.0,0.0,0.0,3.0,3.0,3.0,0
202604,产成品类库,在制成品库,500110-00794-01-01,AWT50.9-前梁,件,4.0,0.0,0.0,4.0,4.0,4.0,0
202604,产成品类库,在制成品库,500109-00999-01-02,F3-56-(RD版)-后梁01,件,2.0,0.0,0.0,2.0,2.0,2.0,0
202604,产成品类库,在制成品库,500109-00698-01-04,EHU-56左右边梁02,件,0.0,75.0,20.0,55.0,32.0,32.0,0
202604,产成品类库,在制成品库,500109-00698-01-03,EHU-56左右边梁01,件,0.0,83.0,14.0,69.0,19.0,19.0,0
202604,产成品类库,在制成品库,500109-00677-01-10,F3-56-膨胀梁01,件,56.0,0.0,55.0,1.0,223.0,223.0,0
202604,产成品类库,在制成品库,500109-00677-01-09-A,F3-56-中部横梁A,件,0.0,0.0,0.0,0.0,114.0,114.0,0
202604,产成品类库,在制成品库,500109-00677-01-09,F3-56-中部横梁,件,57.0,225.0,140.0,142.0,33.0,33.0,0
202604,产成品类库,在制成品库,500109-00677-01-04,F3-56-左右边梁02,件,10.0,32.0,36.0,6.0,45.0,45.0,0
202604,产成品类库,在制成品库,500109-00677-01-03-A,F3-56-左右边梁01,件,0.0,0.0,0.0,0.0,35.0,35.0,0
202604,产成品类库,在制成品库,500109-00677-01-02-A,F3-56-后梁01,件,0.0,0.0,0.0,0.0,90.0,90.0,0
202604,产成品类库,在制成品库,500109-00677-01-02,F3-56-后梁01,件,10.0,32.0,42.0,0.0,60.0,60.0,0
202604,产成品类库,在制成品库,500109-00677-01-01-A,F3-56-前梁01,件,0.0,0.0,0.0,0.0,27.0,27.0,0
202604,产成品类库,在制成品库,500109-00677-01-01,F3-56-前梁01,件,9.0,40.0,40.0,9.0,37.0,37.0,0
202604,产成品类库,在制成品库,500109-00634-01-13-02,BX4四驱（F1L）纵梁右,件,175.0,0.0,0.0,175.0,175.0,175.0,0
202604,产成品类库,在制成品库,500109-00634-01-13-01,BX4四驱（F1L）纵梁左,件,445.0,0.0,0.0,445.0,445.0,445.0,0
202604,产成品类库,在制成品库,500109-00584-10-01-11-02,SEA1两侧梁-右(584),件,27.0,1658.0,1030.0,655.0,655.0,655.0,0
202604,产成品类库,在制成品库,500109-00584-10-01-11-01,SEA1两侧梁-左(584),件,25.0,2016.0,1030.0,1011.0,1011.0,1011.0,0
202604,产成品类库,在制成品库,500109-00562-10-03,PMA1前梁（国际）,个,238.0,136.0,80.0,294.0,82.0,82.0,0
202604,产成品类库,在制成品库,500109-00562-10-01-11-02,PMA1两侧梁-右（国际）,件,320.0,45.0,80.0,285.0,41.0,41.0,0
202604,产成品类库,在制成品库,500109-00552-01-06,53KWH前梁（552）,件,112.0,20.0,20.0,112.0,125.0,125.0,0
202604,产成品类库,在制成品库,500109-00521-01-09-B,E15左斜后梁,件,1041.0,958.0,818.0,1181.0,1181.0,1181.0,0
202604,产成品类库,在制成品库,500109-00521-01-04,E15后梁,件,200.0,80.0,80.0,200.0,200.0,200.0,0
202604,产成品类库,在制成品库,500109-00515-01-10,37KWH中间纵梁,件,0.0,9380.0,9301.0,79.0,137.0,137.0,0
202604,产成品类库,在制成品库,500109-00515-01--07,53KWH膨胀梁,件,28.0,4879.0,4708.0,199.0,199.0,199.0,0
202604,产成品类库,在制成品库,500109-00515-01-06,37KWH前梁,件,1.0,6071.0,6042.0,30.0,70.0,70.0,0
202604,产成品类库,在制成品库,500109-00515-01-01-01,37KWH后梁-01,件,0.0,6286.0,6020.0,266.0,184.0,184.0,0
202604,产成品类库,在制成品库,500109-00515（552）-01-07,37/53KWH膨胀梁,件,0.0,1911.0,1760.0,151.0,407.0,407.0,0
202604,产成品类库,在制成品库,500109-00428-01-13-02-C,BX4纵梁右(两驱),个,199.0,0.0,0.0,199.0,199.0,199.0,0
202604,产成品类库,在制成品库,500109-00428-01-13-02-A,BX4纵梁右(两驱),件,267.0,0.0,0.0,267.0,267.0,267.0,0
202604,产成品类库,在制成品库,500109-00428-01-01-02,BX4右侧梁(两驱),件,56.0,0.0,0.0,56.0,56.0,56.0,0
202604,产成品类库,在制成品库,500109-00427-01-01-02-D,BX4四驱（F1L）右侧梁,件,380.0,0.0,0.0,380.0,380.0,380.0,0
202604,产成品类库,在制成品库,500109-00427-01-01-01,BX4（F1L）左侧梁(通用）,件,214.0,0.0,0.0,214.0,214.0,214.0,0
202604,产成品类库,在制成品库,500109-00426-28,C385横梁2,件,11.0,0.0,0.0,11.0,11.0,11.0,0
202604,产成品类库,在制成品库,500109-00412/583-01-06,E12膨胀梁(两驱）,件,6.0,0.0,0.0,6.0,6.0,6.0,0
202604,产成品类库,在制成品库,500109-00412/583-01-05,E12横梁02(两驱）,件,364.0,0.0,0.0,364.0,364.0,364.0,0
202604,产成品类库,在制成品库,500109-00406-10-07,SEA1前补强梁,件,1019.0,765.0,596.0,1188.0,1188.0,1188.0,0
202604,产成品类库,在制成品库,500109-00406-10-03,SEA1前梁,件,83.0,971.0,884.0,170.0,588.0,588.0,0
202604,产成品类库,在制成品库,500109-00381-01-08,E12横梁03,个,100.0,0.0,0.0,100.0,100.0,100.0,0
202604,产成品类库,在制成品库,500109-00364-10-02,SEA1后梁01,个,196.0,1510.0,1200.0,506.0,583.0,583.0,0
202604,产成品类库,在制成品库,500109-00326-28,EPA1-28横梁2,件,4.0,0.0,0.0,4.0,4.0,4.0,0
202604,产成品类库,在制成品库,500109-00312-01-19,E35纵梁,件,882.0,1349.0,816.0,1415.0,1082.0,1082.0,0
202604,产成品类库,在制成品库,500109-00312-01-17,E35横梁04,个,390.0,1051.0,897.0,544.0,659.0,659.0,0
202604,产成品类库,在制成品库,500109-00312-01-16,E35横梁03,件,17.0,1561.0,603.0,975.0,675.0,675.0,0
202604,产成品类库,在制成品库,500109-00312-01-15,E35横梁02,件,11.0,1500.0,804.0,707.0,427.0,427.0,0
202604,产成品类库,在制成品库,500109-00312-01-14,E35横梁01,个,405.0,923.0,1009.0,319.0,566.0,566.0,0
202604,产成品类库,在制成品库,500109-00312-01-04,E35前梁02,件,23.0,840.0,840.0,23.0,322.0,322.0,0
202604,产成品类库,在制成品库,500109-00312-01-03,E35前梁01,件,265.0,636.0,654.0,247.0,191.0,191.0,0
202604,产成品类库,在制成品库,500109-00293-10-07,PMA1后补强梁,个,100.0,0.0,0.0,100.0,266.0,266.0,0
202604,产成品类库,在制成品库,500109-00293-10-03,PMA1前梁,件,35.0,0.0,0.0,35.0,35.0,35.0,0
202604,产成品类库,在制成品库,500109-00293-10-02,PMA1后梁01(平伟命名前梁)（293）,件,709.0,0.0,231.0,478.0,19.0,19.0,0
202604,产成品类库,在制成品库,500109-00293-10-01-11-R,PMA1两侧梁-右,个,243.0,0.0,0.0,243.0,243.0,243.0,0
202604,产成品类库,在制成品库,500109-00293-10-01-11-L,PMA1两侧梁-左,个,555.0,0.0,0.0,555.0,555.0,555.0,0
202604,产成品类库,在制成品库,500109-00279-01-08,EPA2横梁,件,894.0,105.0,655.0,344.0,344.0,344.0,0
202604,产成品类库,在制成品库,500109-00276-10-01-11-R,SEA1两侧梁-右,件,88.0,3.0,3.0,88.0,88.0,88.0,0
202604,产成品类库,在制成品库,500109-00276-10-01-11-L,SEA1两侧梁-左,件,21.0,0.0,1.0,20.0,20.0,20.0,0
202604,产成品类库,在制成品库,500109-00276/293-10-05,SEA1横梁(公用),个,2115.0,753.0,1536.0,1332.0,962.0,962.0,0
202604,产成品类库,在制成品库,500109-00249-01-04,C01前梁,个,2652.0,0.0,0.0,2652.0,2652.0,2652.0,0
202604,产成品类库,在制成品库,500109-00249-01-03,C01左前梁,件,2601.0,0.0,0.0,2601.0,2601.0,2601.0,0
202604,产成品类库,在制成品库,500109-00249-01-02,C01右边框,件,1945.0,150.0,0.0,2095.0,2095.0,2095.0,0
202604,产成品类库,在制成品库,500109-00249-01-01,C01左边框,件,1784.0,540.0,0.0,2324.0,2324.0,2324.0,0
202604,产成品类库,在制成品库,500104-00518-01-05-B,小卡三代-后膨胀梁,件,421.0,1832.0,2086.0,167.0,492.0,492.0,0
202604,产成品类库,在制成品库,500104-00518-01-04-A,小卡三代-前膨胀梁,件,244.0,2284.0,2005.0,523.0,234.0,234.0,0
202604,产成品类库,在制成品库,500104-00518-01-03-C,小卡三代-前边框梁,个,1423.0,1145.0,2094.0,474.0,1241.0,1241.0,0
202604,产成品类库,在制成品库,500104-00518-01-010-02-C,小卡三代-右边框,件,316.0,2093.0,2247.0,162.0,405.0,405.0,0
202604,产成品类库,在制成品库,500104-00518-01-010-01-C,小卡三代-左边框,件,319.0,1803.0,1995.0,127.0,636.0,636.0,0
202604,产成品类库,在制成品库,500104-00404-01-21,DC1E后梁01,个,18.0,0.0,0.0,18.0,18.0,18.0,0
202604,产成品类库,在制成品库,500104-00377-01-22,DC1E后梁02,个,48.0,0.0,0.0,48.0,48.0,48.0,0
202604,产成品类库,在制成品库,500104-00369-01-01,CM2E后梁01,个,144.0,0.0,0.0,144.0,144.0,144.0,0
202604,产成品类库,在制成品库,446,面板446,件,36.0,0.0,0.0,36.0,41.0,41.0,0
202604,产成品类库,在制成品库,445-B,面板445新状态,件,2.0,0.0,0.0,2.0,2.0,2.0,0
202604,产成品类库,在制成品库,445,445后面板 （旧）,件,61.0,0.0,0.0,61.0,61.0,61.0,0
202604,产成品类库,在制成品库,421,面板421,件,187.0,0.0,0.0,187.0,187.0,187.0,0
202604,产成品类库,在制成品库,300000016759,HP80-后膨胀梁,件,0.0,0.0,0.0,0.0,1.0,1.0,0
202604,产成品类库,在制成品库,2.A.02.6200-OSP00,PP-0168-前边梁,件,0.0,1505.0,1505.0,0.0,88.0,88.0,0
202604,产成品类库,在制成品库,2.A.02.6192-OSP00,PP-0168-横梁2,件,6.0,0.0,0.0,6.0,6.0,6.0,0
202604,产成品类库,在制成品库,2.A.02.6188-OSP00,PP-0168-后边梁,件,1.0,0.0,0.0,1.0,1.0,1.0,0
202604,产成品类库,在制成品库,2.A.02.6186-OSP00,PP-0168-左边梁,件,106.0,887.0,935.0,58.0,58.0,58.0,0
202604,产成品类库,在制成品库,2.A.02.6184-OSP00,PP-0168-右边梁,件,47.0,1039.0,1041.0,45.0,28.0,28.0,0
202604,产成品类库,在制成品库,16740688-00-29-A,VM3加强件1,件,30.0,0.0,0.0,30.0,30.0,30.0,0
202604,产成品类库,在制成品库,16740688-00-28-A,VM3加强件3,件,40.0,0.0,0.0,40.0,40.0,40.0,0
202604,产成品类库,在制成品库,16740688-00-27-A,VM3加强件2,件,5.0,0.0,0.0,5.0,5.0,5.0,0
202604,产成品类库,在制成品库,16740688-00-06,VM3中横梁3,件,31.0,0.0,0.0,31.0,31.0,31.0,0
202604,产成品类库,在制成品库,16740688-00-05,VM3中横梁2,件,32.0,0.0,0.0,32.0,32.0,32.0,0
202604,产成品类库,在制成品库,16740688-00-04,VM3中横梁1,件,32.0,0.0,0.0,32.0,32.0,32.0,0
202604,产成品类库,在制成品库,10062035-0-11,025AC右边梁,件,173.0,3746.0,3657.0,262.0,712.0,712.0,0
202604,产成品类库,在制成品库,10062035-0-07,025AC纵梁,件,226.0,3402.0,3221.0,407.0,3.0,3.0,0
202604,产成品类库,在制成品库,10062035-0-06,025AC中横梁,件,539.0,3581.0,3785.0,335.0,1639.0,1639.0,0
202604,产成品类库,在制成品库,10062035-0-05,025AC前横梁,件,725.0,3327.0,3754.0,298.0,773.0,773.0,0
202604,产成品类库,在制成品库,10062035-0-04-A,025AC后边梁,件,212.0,3598.0,3483.0,327.0,999.0,999.0,0
202604,产成品类库,在制成品库,10062035-0-03,025AC左边梁,个,126.0,4038.0,3746.0,418.0,577.0,577.0,0
202604,外购件类库,转序库,BP80-XC-15,BP80-前梁,个,184.0,1555.0,0.0,1739.0,1674.0,1674.0,0
202604,外购件类库,转序库,BP80-XC-06,BP80-后横梁,个,740.0,780.0,0.0,1520.0,2957.0,2957.0,0
202604,外购件类库,转序库,BP80-XC-05,BP80-前横梁,个,741.0,1025.0,0.0,1766.0,1582.0,1582.0,0
202604,外购件类库,转序库,BP76B-XC-01,BP76B-前边梁,个,10518.0,1627.0,0.0,12145.0,924.0,924.0,0
202604,外购件类库,转序库,BP76A-XC-07,BP76A-右边梁,个,11436.0,1745.0,0.0,13181.0,2426.0,2426.0,0
202604,外购件类库,转序库,BP76A-XC-06,BP76A-左边梁,个,11023.0,2460.0,0.0,13483.0,1540.0,1540.0,0
202604,外购件类库,转序库,BP76A-XC-02,BP76A-后边梁,个,10122.0,3043.0,0.0,13165.0,1429.0,1429.0,0
202604,外购件类库,转序库,BP76A-XC-01,BP76A-前边梁,个,10445.0,3228.0,0.0,13673.0,1025.0,1025.0,0
202604,外购件类库,转序库,BP62-XC-09,BP62前梁,个,17682.0,0.0,0.0,17682.0,1360.0,1360.0,0
202604,外购件类库,转序库,BP62-XC-04,BP62后横梁,个,18384.0,283.0,0.0,18667.0,1848.0,1848.0,0
202604,外购件类库,转序库,BP62-XC-03,BP62前横梁,个,18529.0,487.0,0.0,19016.0,1760.0,1760.0,0
202604,外购件类库,转序库,BP45B-XC-01,BP45B前边梁,个,8287.0,732.0,0.0,9019.0,2444.0,2444.0,0
202604,外购件类库,转序库,BP45A-XC-13,BP45（76）A吊耳02,个,20333.0,3753.0,0.0,24086.0,6142.0,6142.0,0
202604,外购件类库,转序库,BP45A-XC-02,BP45A后边梁,个,9338.0,2130.0,0.0,11468.0,2295.0,2295.0,0
202604,外购件类库,转序库,BP45A-XC-01,BP45A前边梁,个,9236.0,2185.0,0.0,11421.0,2016.0,2016.0,0
202604,外购件类库,转序库,BD0402000168,东泽-前防撞梁,个,0.0,0.0,0.0,0.0,16.0,16.0,0
202604,外购件类库,转序库,500109-00515-01-01-01,37KWH后梁-01,件,35434.0,6286.0,0.0,41720.0,2000.0,2000.0,0
202604,外购件类库,转序库,500109-00312-01-04,E35前梁02,个,358.0,1140.0,0.0,1498.0,3667.0,3667.0,0
202604,外购件类库,转序库,500109-00312-01-03,E35前梁01,个,347.0,636.0,0.0,983.0,3323.0,3323.0,0
202604,外购件类库,转序库,500109-00293-10-02,PMA1后梁01(平伟命名前梁)（293）,个,935.0,0.0,0.0,935.0,131.0,131.0,0
202604,外购件类库,转序库,500104-00747-01-CX-L-B,左右水冷板侧铣分总成,个,0.0,417.0,0.0,417.0,536.0,536.0,0
202604,外购件类库,转序库,500104-00746-01-CX-L-B,左右水冷板侧铣分总成（746）,个,0.0,0.0,0.0,0.0,513.0,513.0,0
202604,外购件类库,转序库,500104-00518-01-04-A,小卡三代-前膨胀梁,个,6572.0,580.0,0.0,7152.0,782.0,782.0,0
202604,外购件类库,转序库,2.A.02.6200-OSP00,PP-0168-前边梁,个,514.0,1805.0,0.0,2319.0,1187.0,1187.0,0
202604,外购件类库,转序库,10062035-0-02,025AC前边梁,个,10924.0,3307.0,0.0,14231.0,3159.0,3159.0,0
202603,产成品类库,成品库,VL1-1703A4-001-31,VL1中纵梁,个,26.0,0.0,0.0,26.0,26.0,26.0,0
202603,产成品类库,成品库,P0R-1701-001-03,P0R右边梁,个,9.0,0.0,0.0,9.0,9.0,9.0,0
202603,产成品类库,成品库,P0R-1701-001-02,P0R左边梁,个,9.0,0.0,0.0,9.0,9.0,9.0,0
202603,产成品类库,成品库,BP80-XC-06,BP80-后横梁,个,0.0,94.0,94.0,0.0,983.0,983.0,0
202603,产成品类库,成品库,BP76A-XC-06,BP76A-左边梁,个,0.0,2653.0,2653.0,0.0,800.0,800.0,0
202603,产成品类库,成品库,BP76A-XC-02,BP76A-后边梁,个,0.0,1876.0,1876.0,0.0,990.0,990.0,0
202603,产成品类库,成品库,BP76A-XC-01,BP76A-前边梁,个,0.0,1501.0,1501.0,0.0,180.0,180.0,0
202603,产成品类库,成品库,BP62-XC-09,BP62前梁,个,0.0,219.0,219.0,0.0,320.0,320.0,0
202603,产成品类库,成品库,BP45B-XC-01,BP45B前边梁,个,0.0,1752.0,1752.0,0.0,320.0,320.0,0
202603,产成品类库,成品库,6608267565,亮达-极氪左下门槛,个,275.0,0.0,0.0,275.0,275.0,275.0,0
202603,产成品类库,成品库,6608267564,亮达-极氪右下门槛,个,150.0,0.0,0.0,150.0,150.0,150.0,0
202603,产成品类库,成品库,500110-00799-01-03,AWT87.3-横梁02,个,0.0,3231.0,3231.0,0.0,900.0,900.0,0
202603,产成品类库,成品库,500110-00799-01-02,AWT87.3-横梁01,个,0.0,2959.0,2959.0,0.0,200.0,200.0,0
202603,产成品类库,成品库,500109-00677-01-10,F3-56-膨胀梁01,个,0.0,220.0,220.0,0.0,5.0,5.0,0
202603,产成品类库,成品库,500109-00677-01-09,F3-56-中部横梁,个,0.0,220.0,220.0,0.0,144.0,144.0,0
202603,产成品类库,成品库,500109-00677-01-04,F3-56-左右边梁02,个,0.0,41.0,41.0,0.0,5.0,5.0,0
202603,产成品类库,成品库,500109-00677-01-03-A,F3-56-左右边梁01,个,0.0,0.0,0.0,0.0,5.0,5.0,0
202603,产成品类库,成品库,500109-00677-01-02,F3-56-后梁01,个,0.0,40.0,40.0,0.0,5.0,5.0,0
202603,产成品类库,成品库,500109-00677-01-01,F3-56-前梁01,个,0.0,40.0,40.0,0.0,5.0,5.0,0
202603,产成品类库,成品库,500109-00562-10-01-11-02,PMA1两侧梁-右（国际）,个,0.0,960.0,960.0,0.0,71.0,71.0,0
202603,产成品类库,成品库,500109-00515（552）-01-07,37/53KWH膨胀梁,个,0.0,0.0,0.0,0.0,660.0,660.0,0
202603,产成品类库,成品库,500109-00396-01-08,MS11-5加强块02,个,78.0,0.0,0.0,78.0,78.0,78.0,0
202603,产成品类库,成品库,500109-00312-01-19,E35纵梁,个,0.0,0.0,0.0,0.0,320.0,320.0,0
202603,产成品类库,成品库,500109-00312-01-03,E35前梁01,个,0.0,0.0,0.0,0.0,290.0,290.0,0
202603,产成品类库,成品库,500104-00518-01-04-A,小卡三代-前膨胀梁,个,0.0,2077.0,2077.0,0.0,252.0,252.0,0
202603,产成品类库,成品库,500104-00518-01-03-C,小卡三代-前边框梁,个,0.0,2318.0,2318.0,0.0,240.0,240.0,0
202603,产成品类库,成品库,500104-00518-01-010-02-C,小卡三代-右边框,个,180.0,2030.0,2210.0,0.0,180.0,180.0,0
202603,产成品类库,成品库,500104-00518-01-010-01-C,小卡三代-左边框,个,120.0,2150.0,2270.0,0.0,240.0,240.0,0
202603,产成品类库,成品库,10062035-0-07,025AC纵梁,个,0.0,3911.0,3560.0,351.0,799.0,799.0,0
202603,产成品类库,成品库,10062035-0-06,025AC中横梁,个,170.0,2730.0,2730.0,170.0,220.0,220.0,0
202603,产成品类库,成品库,10062035-0-05,025AC前横梁,个,0.0,2570.0,2570.0,0.0,272.0,272.0,0
202603,产成品类库,成品库,10062035-0-04-A,025AC后边梁,个,120.0,2668.0,2788.0,0.0,156.0,156.0,0
202603,外购件类库,二次机加库,XBFXJ-YL,鑫铂返修件,个,0.0,0.0,0.0,0.0,500.0,500.0,0
202603,外购件类库,二次机加库,BP76B-XC-06-YL,BP76B-中纵梁,个,488.0,0.0,0.0,488.0,488.0,488.0,0
202603,外购件类库,二次机加库,BP62-XC-05-A-YL,BP62横梁-A,个,242.0,0.0,0.0,242.0,242.0,242.0,0
202603,外购件类库,二次机加库,BP45B-XC-05-YL,BP45（76）B前横梁,个,383.0,0.0,0.0,383.0,383.0,383.0,0
202603,外购件类库,二次机加库,5040076374-XC-14-YL,DJ2436中部横梁,个,125.0,0.0,0.0,125.0,125.0,125.0,0
202603,外购件类库,二次机加库,500110-00848-01-07-YL,F618-膨胀横梁2,个,0.0,0.0,0.0,0.0,101.0,101.0,0
202603,外购件类库,二次机加库,500110-00799-01-02/03-YL-GY,AWT87.3-横梁01/02,个,805.0,1473.0,0.0,2278.0,6514.0,6514.0,0
202603,外购件类库,二次机加库,500109-00698-01-04-YL,EHU-56左右边梁02,个,0.0,70.0,0.0,70.0,70.0,70.0,0
202603,外购件类库,二次机加库,500109-00698-01-03-YL,EHU-56左右边梁01,个,0.0,50.0,0.0,50.0,50.0,50.0,0
202603,外购件类库,二次机加库,500109-00677-01-09-YL,F3-56-中部横梁,个,31.0,0.0,0.0,31.0,31.0,31.0,0
202603,外购件类库,二次机加库,500109-00634-01-01-01/02-YL-GY,F1L-两侧梁,个,47.0,0.0,0.0,47.0,47.0,47.0,0
202603,外购件类库,二次机加库,500109-00515-01-07-YL,37KWH膨胀梁,个,2679.0,0.0,0.0,2679.0,6141.0,6141.0,0
202603,外购件类库,二次机加库,500109-00515-01-06-YL,37KWH前梁,个,4129.0,374.0,0.0,4503.0,7560.0,7560.0,0
202603,外购件类库,二次机加库,500109-00312-01-15-YL-GY,E35横梁02/03,个,0.0,0.0,0.0,0.0,48.0,48.0,0
202603,外购件类库,二次机加库,500109-00276-10-01-11-L-YL-GY,SEA1两侧梁,个,0.0,65.0,0.0,65.0,65.0,65.0,0
202603,外购件类库,二次机加库,500104-00518-01-05-B-YL,小卡三代-后膨胀梁,个,98.0,0.0,0.0,98.0,98.0,98.0,0
202603,外购件类库,二次机加库,500104-00518-01-010-01/02-C-YL,小卡三代-左右边框,个,115.0,0.0,0.0,115.0,115.0,115.0,0
202603,外购件类库,二次机加库,10062035-0-07-YL,025AC纵梁,个,0.0,25.0,0.0,25.0,25.0,25.0,0
202603,外购件类库,二次机加库,10062035-0-06-YL,025AC中横梁,个,61.0,0.0,0.0,61.0,61.0,61.0,0
202603,外购件类库,二次机加库,10062035-0-03/11-YL-GY,025AC左右边梁,个,211.0,0.0,0.0,211.0,211.0,211.0,0
202603,外购件类库,原材料库,SD01-XC-027/28-YL-GY,SD01-69左安装梁1,个,22.0,0.0,0.0,22.0,22.0,22.0,0
202603,外购件类库,原材料库,SD01-XC-020-YL,SD01-69中横梁,个,10.0,0.0,0.0,10.0,10.0,10.0,0
202603,外购件类库,原材料库,SD01-XC-019-YL,SD01-69前横梁,个,10.0,0.0,0.0,10.0,10.0,10.0,0
